,PC1,PC2,PC3,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
22855,46.70415941965488,-64.0328803382095,40.06570486748375,41,0,0,0,0,0,4,0,0,22,0,67,55,6,0,6,0,0,42,44,22,9,9,0,0,17,37,3,4,0,6,0,0,0,0,1,0,0,0,0,0,0
22856,-9.412181276549857,-13.357120405763803,4.66319020782848,20,0,0,0,0,0,0,0,0,4,0,24,15,4,0,4,1,0,12,8,4,2,2,0,0,5,12,2,0,2,3,0,0,0,1,0,0,0,0,0,0,0
22857,-29.63828826746667,3.4705918100652937,5.651943866993772,5,0,0,0,0,0,0,1,0,2,1,9,3,1,0,3,2,0,1,7,4,3,2,0,0,3,0,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0
22858,-2.8581757845701894,-1.452635578995773,10.223998308512797,18,0,0,0,0,0,0,0,0,6,2,26,8,3,0,11,6,0,3,16,8,2,2,0,0,8,2,1,0,4,11,0,0,0,0,2,1,0,0,0,4,2
22859,6.546034868097813,0.7937853954310926,0.19920044603897596,22,3,0,0,0,0,0,0,5,3,0,33,7,3,0,18,9,0,3,11,8,2,2,0,0,6,0,0,1,14,12,0,0,0,2,3,0,0,0,0,2,1
22860,-23.08962278752586,-0.9795306286577186,6.903380023473849,9,0,0,0,0,0,0,1,1,3,0,14,6,3,0,5,0,0,4,8,5,4,3,0,0,4,3,2,0,3,2,0,0,0,1,0,0,0,0,0,0,0
22861,-9.127095317227798,-6.5641725359856125,-0.6506569900185519,19,0,0,0,0,0,0,1,0,3,0,23,11,1,0,6,6,0,8,7,4,4,3,0,0,4,3,4,0,10,2,0,0,0,0,2,0,0,0,0,0,0
22862,-28.88099723771912,-2.363478473118064,9.577398645762498,6,0,0,0,0,0,0,1,0,4,0,11,6,4,0,0,0,0,3,9,5,2,2,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22863,2.043315150341825,-29.13621499559227,4.292241757977106,30,0,0,0,0,0,0,0,0,4,0,34,26,7,0,0,0,0,21,8,4,0,0,0,0,5,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22864,-3.301070307407681,-4.4583070489170415,2.328313658598973,19,3,0,0,0,0,0,1,2,3,0,28,10,2,1,11,6,0,2,9,6,1,1,0,0,9,1,0,1,7,9,1,0,0,1,2,0,0,0,0,0,0
22865,-8.15378656564324,-0.6403074047813602,-0.5393619078275792,17,0,2,0,0,1,0,0,2,2,0,24,7,2,0,11,6,0,2,6,4,1,1,0,0,7,0,0,0,7,9,1,0,0,1,2,0,0,0,0,0,0
22866,-1.090331457354481,0.5502329984228348,1.8282352048932033,19,0,0,0,0,0,0,3,4,1,0,27,8,1,0,14,7,0,6,9,8,6,5,0,0,3,5,0,0,10,9,0,0,0,1,3,0,0,0,0,4,2
22867,-12.343126553315724,2.126307126708417,6.175287130868215,12,0,0,0,0,0,0,2,4,2,0,20,6,1,0,8,7,0,3,10,8,6,5,0,0,4,3,0,0,5,8,0,0,0,1,2,0,0,0,0,4,2
22868,-29.359072291435467,3.059255777591514,3.657448844353734,5,0,0,0,0,2,0,1,0,2,0,10,3,2,0,3,2,0,2,5,3,1,1,0,0,3,1,0,1,4,1,0,0,0,1,0,0,0,0,0,0,0
22869,-11.340414353825814,-11.357865722236843,5.115539049565328,17,0,0,0,0,0,0,2,1,3,0,23,15,2,0,3,3,0,8,9,6,2,2,0,0,5,9,2,1,5,1,0,0,0,0,1,0,0,0,0,0,0
22870,-5.3968869872168135,-1.9627801350404015,-4.685171870679449,21,0,1,0,0,0,0,1,1,1,0,25,9,1,0,9,8,0,4,4,3,0,0,0,0,5,1,3,0,10,6,0,0,0,0,3,0,0,0,0,2,1
22871,-24.037296329001798,-0.9109919703985279,1.2021654964805668,10,0,0,0,0,0,0,2,0,1,0,13,7,0,0,3,3,0,4,4,3,5,3,0,0,3,2,2,0,5,1,0,0,0,0,1,0,0,0,0,0,0
22872,30.32015025317033,-26.50763005853012,11.990063266354845,36,0,0,0,0,0,1,4,2,9,0,52,27,6,0,16,6,0,17,24,15,7,5,0,1,10,11,8,1,16,6,0,0,0,2,2,0,0,0,0,0,0
22873,1.8758812422469717,2.379293213669581,-0.5345072822504064,20,0,0,0,0,2,0,1,3,1,2,29,7,1,0,15,10,0,5,10,7,1,1,0,0,2,3,1,0,14,9,0,0,0,3,2,0,0,0,0,4,2
22874,-2.3513371702199857,-0.7406675332500853,-5.088147287574078,21,0,1,0,0,1,0,1,2,1,0,27,8,1,0,11,10,0,5,5,4,1,1,0,0,3,3,1,0,12,8,0,0,0,2,2,0,0,0,0,2,1
22875,-29.240048254751756,4.153972804965186,4.058141304943868,6,0,0,0,0,0,0,0,1,2,0,9,3,1,0,5,0,0,1,5,3,1,1,0,0,3,0,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0
22876,4.3599429877918805,-12.307133974173412,1.141497537559698,25,0,0,0,0,1,0,2,2,3,0,33,17,2,0,8,8,0,10,10,7,3,3,0,0,5,9,3,1,11,4,0,0,0,1,2,0,0,0,0,2,1
22877,-28.960357195961045,2.7233705994272235,2.866481286038723,6,0,0,1,0,0,0,1,1,1,0,10,4,1,0,3,2,0,1,4,3,2,2,0,0,3,1,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0
22878,44.92195874346511,-50.295604769388106,34.89681990346699,37,0,0,0,0,1,3,3,4,16,1,65,46,6,0,10,5,0,33,41,24,10,9,0,0,16,27,4,4,6,8,0,0,0,2,1,0,0,0,0,2,1
22879,-28.53471919683565,3.4685357231187597,0.659588524039142,7,0,0,0,0,0,0,3,0,0,0,10,3,1,0,3,3,0,1,3,3,4,3,0,0,2,1,1,0,5,1,0,0,0,0,1,0,0,0,0,0,0
22880,64.99033401757562,-55.818942505708854,28.18816566381275,48,0,0,0,0,2,0,11,6,12,0,80,50,7,0,14,13,0,32,41,29,20,16,0,1,20,16,17,0,16,11,0,0,0,3,2,0,0,0,0,0,0
22881,-10.736211753867785,-13.30516218179784,13.674149177721866,13,0,0,0,0,0,1,4,1,5,0,24,16,2,0,3,3,0,10,15,10,8,7,0,0,7,9,1,1,2,4,0,0,0,0,1,0,0,0,0,0,0
22882,-19.311606007085608,-12.786602861731671,0.8134113082406625,16,0,0,0,0,0,0,0,0,1,0,17,16,0,0,0,0,0,14,2,1,1,1,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22883,-5.19435782236677,-17.807324824697588,19.228883092704955,15,0,0,0,0,0,1,2,1,9,0,28,19,3,0,3,3,0,12,21,12,8,7,0,0,10,7,4,1,2,4,0,0,0,0,1,0,0,0,0,0,0
